tagId,tag_userId,movieId,tag,tag_timestamp
18673,4321,318,revenge,2010-07-24 18:19:24
18674,4321,318,Stephen King,2010-07-24 18:19:20
18675,4321,318,twist ending,2010-07-24 18:19:16
18676,4321,785,Bill Murray,2010-07-24 17:59:20
18677,4321,785,deadpan,2010-07-24 17:59:09
18678,4321,785,Farelly Brothers,2010-07-24 17:58:57
18679,4321,785,Gross-out,2010-07-24 17:59:01
18680,4321,785,humorous,2010-07-24 17:59:05
18681,4321,785,madcap,2010-07-24 17:59:15
18682,4321,785,Woody Harrelson,2010-07-24 17:59:11
18683,4321,911,Audrey Hepburn,2010-07-24 18:23:59
18684,4321,911,Cary Grant,2010-07-24 18:24:03
18685,4321,911,heist,2010-07-24 18:24:07
18686,4321,911,homage to Hitchcock,2010-07-24 18:24:53
18687,4321,911,humorous,2010-07-24 18:24:12
18688,4321,911,James Coburn,2010-07-24 18:24:14
18689,4321,911,light,2010-07-24 18:24:41
18690,4321,911,overrated,2010-07-24 18:24:36
18691,4321,911,Paris,2010-07-24 18:24:24
18692,4321,911,slick,2010-07-24 18:24:05
18693,4321,911,surprise ending,2010-07-24 18:24:18
18694,4321,911,twist ending,2010-07-24 18:24:21
18695,4321,911,urbane,2010-07-24 18:24:30
18696,4321,911,VHS,2010-07-24 18:24:29
18697,4321,911,Walter Matthau,2010-07-24 18:24:16
18698,4321,933,Alfred Hitchcock,2010-07-24 18:35:29
18699,4321,933,Cary Grant,2010-07-24 18:35:11
18700,4321,933,Grace Kelly,2010-07-24 18:35:24
18701,4321,933,Hitchcock,2010-07-24 18:35:26
18702,4321,933,Monaco,2010-07-24 18:35:33
18703,4321,933,Oscar (Best Cinematography),2010-07-24 18:35:37
18704,4321,1527,action,2010-07-24 17:56:10
18705,4321,1527,aliens,2010-07-24 17:55:29
18706,4321,1527,cinematography,2010-07-24 17:55:47
18707,4321,1527,Gary Oldman,2010-07-24 17:55:34
18708,4321,1527,Luc Besson,2010-07-24 17:55:37
18709,4321,1527,Milla Jovovich,2010-07-24 17:55:40
18710,4321,1527,seen more than once,2010-07-24 17:56:00
18711,4321,1729,Chris Tucker,2010-07-24 18:26:14
18712,4321,1729,conspiracy,2010-07-24 18:26:30
18713,4321,1729,gangsters,2010-07-24 18:26:10
18714,4321,1729,gay,2010-07-24 18:26:07
18715,4321,1729,great plot,2010-07-24 18:26:03
18716,4321,1729,interracial romance,2010-07-24 18:25:56
18717,4321,1729,Jack Nicholson,2010-07-24 18:26:33
18718,4321,1729,Quentin Tarantino,2010-07-24 18:25:44
18719,4321,1729,quirky,2010-07-24 18:26:24
18720,4321,1729,Samuel L. Jackson,2010-07-24 18:25:49
18721,4321,1729,tense,2010-07-24 18:25:53
18722,4321,2571,alternate reality,2010-07-24 18:11:48
18723,4321,2571,artificial intelligence,2010-07-24 18:11:11
18724,4321,2571,computers,2010-07-24 18:11:40
18725,4321,2571,cult film,2010-07-24 18:11:16
18726,4321,2571,dystopia,2010-07-24 18:11:35
18727,4321,2571,Keanu Reeves,2010-07-24 18:11:13
18728,4321,2571,philosophical,2010-07-24 18:11:29
18729,4321,2571,philosophy,2010-07-24 18:11:18
18730,4321,2571,sci-fi,2010-07-24 18:11:24
18731,4321,2571,stylized,2010-07-24 18:11:27
18732,4321,2571,surreal,2010-07-24 18:11:21
18733,4321,2571,virtual reality,2010-07-24 18:11:22
18734,4321,2762,Bruce Willis,2010-07-24 18:20:24
18735,4321,2762,ghosts,2010-07-24 18:20:47
18736,4321,2762,ghosts/afterlife,2010-07-24 18:20:30
18737,4321,2762,horror,2010-07-24 18:20:31
18738,4321,2762,M. Night Shyamalan,2010-07-24 18:20:50
18739,4321,2762,mindfuck,2010-07-24 18:20:19
18740,4321,2762,Oscar Nominee,2010-07-24 18:20:52
18741,4321,2762,psychology,2010-07-24 18:20:22
18742,4321,2762,stylized,2010-07-24 18:20:42
18743,4321,2762,suspense,2010-07-24 18:20:17
18744,4321,2762,twist ending,2010-07-24 18:20:45
18745,4321,2959,based on a book,2010-07-24 18:30:18
18746,4321,2959,Brad Pitt,2010-07-24 18:29:56
18747,4321,2959,dark comedy,2010-07-24 18:29:50
18748,4321,2959,disturbing,2010-07-24 18:30:10
18749,4321,2959,Edward Norton,2010-07-24 18:30:04
18750,4321,2959,mental illness,2010-07-24 18:30:33
18751,4321,2959,philosophy,2010-07-24 18:29:48
18752,4321,2959,quirky,2010-07-24 18:30:14
18753,4321,2959,surreal,2010-07-24 18:29:58
18754,4321,2959,thought-provoking,2010-07-24 18:30:01
18755,4321,2959,twist ending,2010-07-24 18:29:59
18756,4321,2959,violence,2010-07-24 18:30:25
18757,4321,4930,Michael Caine,2010-07-24 18:17:29
18758,4321,4930,spies,2010-07-24 18:17:33
18759,4321,6780,black holes,2010-07-24 18:29:03
18760,4321,6780,genius,2010-07-24 18:29:16
18761,4321,6780,physics,2010-07-24 18:29:13
18762,4321,6780,science,2010-07-24 18:29:11
18763,4321,6808,Clint Eastwood,2010-07-24 18:22:01
18764,4321,6808,double twist,2010-07-24 18:22:27
18765,4321,6808,Richard Burton,2010-07-24 18:22:05
18766,4321,6808,twist,2010-07-24 18:22:20
18767,4321,6808,World War II,2010-07-24 18:22:34
18768,4321,8950,bleak,2010-07-24 18:59:35
18769,4321,8950,Christian Bale,2010-07-24 18:59:13
18770,4321,8950,creepy,2010-07-24 19:00:16
18771,4321,8950,eerie,2010-07-24 19:00:23
18772,4321,8950,imaginary friend,2010-07-24 19:00:02
18773,4321,8950,insomnia,2010-07-24 18:59:39
18774,4321,8950,Mafia,2010-07-24 18:59:29
18775,4321,8950,paranoid,2010-07-24 19:00:09
18776,4321,8950,psychology,2010-07-24 18:59:20
18777,4321,8950,schizophrenia,2010-07-24 18:59:56
18778,4321,8950,stylized,2010-07-24 18:59:52
18779,4321,8950,twist ending,2010-07-24 18:59:24
18780,4321,48516,atmospheric,2010-07-24 18:04:18
18781,4321,48516,gangster,2010-07-24 18:04:21
18782,4321,48516,Jack Nicholson,2010-07-24 18:04:16
18783,4321,48516,Leonardo DiCaprio,2010-07-24 18:04:11
18784,4321,48516,Mafia,2010-07-24 18:04:23
18785,4321,48516,Mark Wahlberg,2010-07-24 18:04:26
18786,4321,48516,Matt Damon,2010-07-24 18:04:14
18787,4321,48516,tense,2010-07-24 18:04:29
18788,4321,62956,animation,2010-07-24 17:57:51
18789,4321,62956,billy west,2010-07-24 17:58:09
18790,4321,62956,futurama,2010-07-24 17:57:59
18791,4321,62956,john di maggio,2010-07-24 17:58:04
18792,4347,916,Audrey Hepburn,2006-12-26 06:31:55
18793,4347,924,stanley kubrick,2006-03-05 17:19:40
18794,4347,1206,stanley kubrick,2006-03-05 17:19:21
18795,4347,8257,Best War Films,2006-03-05 17:26:53
18796,4358,39307,poverty,2008-02-22 00:08:42
18797,4372,924,sci-fi,2008-09-25 20:20:48
18798,4372,924,space,2008-09-25 20:20:51
18799,4372,1089,Quentin Tarantino,2008-09-25 19:35:16
18800,4372,1097,space,2008-09-25 19:29:33
18801,4372,1196,sci-fi,2008-09-25 19:28:37
18802,4372,1196,space,2008-09-25 19:28:44
18803,4372,1210,sci-fi,2008-09-25 19:29:55
18804,4372,1210,space,2008-09-25 19:29:53
18805,4372,4011,comedy,2008-09-25 19:34:45
18806,4372,4973,notable soundtrack,2008-09-25 19:21:13
18807,4372,5952,based on a book,2008-09-25 20:22:01
18808,4372,5952,fantasy,2008-09-25 20:21:59
18809,4372,6539,Johnny Depp,2008-09-25 19:28:51
18810,4372,32587,comic book,2008-09-25 19:30:03
18811,4372,33794,superhero,2008-09-25 19:12:07
18812,4393,1183,based on a book,2013-10-01 15:59:28
18813,4393,1183,british,2013-10-01 15:58:10
18814,4393,1183,love,2013-10-01 15:59:19
18815,4393,1183,love story,2013-10-01 15:57:38
18816,4393,1183,sentimental,2013-10-01 15:58:49
18817,4393,1625,Michael Douglas,2013-10-03 12:38:35
18818,4393,1625,Mystery,2013-10-03 12:38:41
18819,4393,1625,psychological,2013-10-03 12:38:43
18820,4393,1625,surprise ending,2013-10-03 12:38:49
18821,4393,1625,twist ending,2013-10-03 12:38:31
18822,4393,1958,Jack Nicholson,2013-10-10 14:23:14
18823,4393,1958,sentimental,2013-10-10 14:23:53
18824,4393,69122,comedy,2013-10-03 12:13:49
18825,4393,69122,funny,2013-10-03 12:13:46
18826,4393,69122,great soundtrack,2013-10-03 12:14:07
18827,4393,84152,Bradley Cooper,2013-10-03 12:14:44
18828,4393,84152,Message,2013-10-03 12:15:11
18829,4393,84152,smart,2013-10-03 12:15:01
18830,4393,84152,visually appealing,2013-10-03 12:14:54
18831,4411,94864,aliens,2012-07-30 09:41:56
18832,4411,94864,character motivation,2012-07-30 09:43:08
18833,4411,94864,Michael Fassbender,2012-07-30 09:42:04
18834,4411,94864,Ridley Scott,2012-07-30 09:43:24
18835,4411,94864,scifi,2012-07-30 09:42:41
18836,4439,8588,Nudity (Full Frontal - Notable),2007-01-02 20:25:35
18837,4450,7,based on a play,2014-09-01 01:33:25
18838,4450,7,chick flick,2014-09-01 01:34:32
18839,4450,7,finding yourself,2014-09-01 01:34:15
18840,4450,7,Greg Kinnear,2014-09-01 01:33:51
18841,4450,7,Harrison Ford,2014-09-01 01:33:13
18842,4450,7,Paris,2014-09-01 01:36:36
18843,4450,7,remake,2014-09-01 01:33:21
18844,4450,7,ugly duckling,2014-09-01 01:36:36
18845,4450,24,albino,2006-02-12 01:43:31
18846,4450,24,special powers,2006-02-12 01:43:31
18847,4450,29,abused children,2006-02-12 01:41:34
18848,4450,29,surreal,2006-02-12 01:41:34
18849,4450,36,death row,2006-02-12 01:41:46
18850,4450,47,bradpitt,2006-01-22 00:20:33
18851,4450,47,investigation,2009-08-03 22:00:29
18852,4450,116,germany,2009-07-28 05:31:36
18853,4450,116,holocaust,2009-07-28 05:31:36
18854,4450,116,jews,2009-07-28 05:31:36
18855,4450,116,nazis,2009-07-28 05:31:36
18856,4450,116,true story,2009-07-28 05:31:36
18857,4450,116,wwII,2009-07-28 05:31:36
18858,4450,135,rebel commander,2014-03-12 02:36:08
18859,4450,135,renegade crew,2014-03-12 02:36:02
18860,4450,135,rusty sub,2014-03-12 02:36:16
18861,4450,135,submarine,2014-03-12 02:35:36
18862,4450,135,U.S. Navy submarine,2014-03-12 02:35:54
18863,4450,185,computers,2007-07-08 07:08:28
18864,4450,185,internet,2007-07-08 07:08:30
18865,4450,260,space travel,2006-01-31 21:34:59
18866,4450,292,disease,2006-02-16 05:11:52
18867,4450,293,assassin,2009-08-03 21:34:17
18868,4450,293,French,2009-08-03 21:34:42
18869,4450,293,hit men,2009-08-03 21:34:30
18870,4450,293,touching,2009-08-03 21:34:46
18871,4450,316,aliens,2006-11-04 05:06:06
18872,4450,316,ancient egyptians,2006-11-04 05:06:06
18873,4450,316,pyramids,2006-11-04 05:06:06
18874,4450,316,ra,2006-11-04 05:06:06
18875,4450,316,space,2006-11-04 05:06:06
18876,4450,356,football,2009-07-28 05:59:53
18877,4450,356,historical,2009-07-28 05:59:35
18878,4450,356,tom hanks,2006-01-22 00:18:26
18879,4450,356,vietnam war,2009-07-28 05:59:27
18880,4450,440,chick flick,2007-04-14 00:33:25
18881,4450,440,politics,2014-02-03 02:57:44
18882,4450,440,president,2007-04-14 00:33:09
18883,4450,440,US President,2014-02-03 02:57:56
18884,4450,448,airplane crash,2006-02-12 01:41:07
18885,4450,448,cheating death,2006-02-12 01:41:07
18886,4450,456,chess,2006-03-15 05:26:02
18887,4450,456,poverty,2006-03-15 04:45:12
18888,4450,480,dinosaurs,2006-02-16 05:11:37
18889,4450,502,Boston,2009-09-11 22:47:19
18890,4450,502,high school,2009-09-11 22:47:00
18891,4450,502,martial arts,2009-09-11 22:47:08
18892,4450,502,New York,2009-09-11 22:47:30
18893,4450,515,british accents,2014-03-15 01:36:11
18894,4450,515,Butler,2014-03-15 01:33:50
18895,4450,515,French,2014-03-15 01:36:11
18896,4450,515,Germans,2014-03-15 01:36:11
18897,4450,515,Great acting,2014-03-15 01:33:59
18898,4450,515,Housekeeper,2014-03-15 01:33:30
18899,4450,515,period piece,2014-03-15 01:33:26
18900,4450,515,pretentiousness,2014-03-15 01:36:11
18901,4450,515,servants,2014-03-15 01:36:11
18902,4450,529,based on a true story,2014-06-08 04:11:38
18903,4450,529,board game,2014-06-08 04:12:01
18904,4450,529,chess,2014-06-08 04:11:42
18905,4450,529,father-son relationship,2014-06-08 04:11:49
18906,4450,529,genius,2014-06-08 04:12:04
18907,4450,529,prodigy,2014-06-08 04:12:35
18908,4450,529,They Forgot to Mention that Fisher is an Insane Nazi,2014-06-08 04:12:56
18909,4450,529,true story,2014-06-08 04:11:53
18910,4450,593,cannibalism,2008-08-11 05:51:27
18911,4450,593,crime,2008-08-11 05:51:34
18912,4450,593,serial killer,2006-01-22 00:21:05
18913,4450,594,Disney,2006-01-28 21:15:30
18914,4450,661,animation,2014-02-03 02:55:08
18915,4450,661,based on book,2014-02-03 02:55:17
18916,4450,661,claymation,2014-02-03 02:54:49
18917,4450,661,Disney,2014-02-03 02:54:52
18918,4450,661,fruits and veggies,2014-02-03 02:55:44
18919,4450,661,musical,2014-02-03 02:55:50
18920,4450,661,stop-motion,2014-02-03 02:54:58
18921,4450,674,space travel,2006-01-30 00:38:52
18922,4450,765,Aging Disorder,2010-09-06 23:28:39
18923,4450,780,aliens,2006-02-16 05:11:32
18924,4450,836,fuel corruption,2007-09-04 00:25:46
18925,4450,848,grill,2011-01-24 02:41:13
18926,4450,848,hermit,2011-01-24 02:41:12
18927,4450,848,prison,2011-01-24 02:41:12
18928,4450,848,small town,2011-01-24 02:41:12
18929,4450,902,audrey hepburn,2006-01-30 00:36:59
18930,4450,903,Hitchcock,2006-01-28 21:13:38
18931,4450,904,Hitchcock,2006-01-28 21:14:00
18932,4450,908,Hitchcock,2006-01-28 21:13:54
18933,4450,911,adventure,2012-05-17 19:06:43
18934,4450,911,elegant,2012-05-17 19:06:39
18935,4450,911,heist,2012-05-17 19:06:27
18936,4450,911,Paris,2012-05-17 19:06:20
18937,4450,911,surprise ending,2012-05-17 19:06:23
18938,4450,911,twist ending,2012-05-17 19:06:31
18939,4450,911,urbane,2012-05-17 19:06:45
18940,4450,912,classic,2006-01-28 21:16:48
18941,4450,914,family,2006-01-30 00:40:33
18942,4450,916,Audrey Hepburn,2014-05-31 05:31:07
18943,4450,916,black and white,2014-05-31 05:31:03
18944,4450,916,classic,2014-05-31 05:30:53
18945,4450,916,elegant love,2014-05-31 05:32:57
18946,4450,916,Gregory Peck,2014-05-31 05:31:29
18947,4450,916,imdb top 250,2014-05-31 05:31:23
18948,4450,916,Italy,2014-05-31 05:31:19
18949,4450,916,love story,2014-05-31 05:31:16
18950,4450,916,mostly about a single day,2014-05-31 05:33:18
18951,4450,916,Oscar (Best Actress),2014-05-31 05:30:36
18952,4450,916,positive,2014-05-31 05:32:36
18953,4450,916,princess,2014-05-31 05:32:05
18954,4450,916,romantic comedy,2014-05-31 05:30:41
18955,4450,916,Rome,2014-05-31 05:30:32
18956,4450,916,royal pretends to be commoner,2014-05-31 05:32:15
18957,4450,916,royalty,2014-05-31 05:30:47
18958,4450,916,slapstick,2014-05-31 05:31:40
18959,4450,916,zest for life,2014-05-31 05:31:59
18960,4450,919,original,2006-01-28 21:15:22
18961,4450,920,civil war,2006-01-28 21:13:12
18962,4450,920,Classic,2006-01-28 21:13:12
18963,4450,920,south,2006-01-28 21:13:12
18964,4450,923,classic,2006-01-28 21:16:51
18965,4450,924,aliens,2008-01-27 06:48:27
18966,4450,924,artificial intelligence,2008-01-27 06:49:41
18967,4450,924,based on a book,2008-01-27 06:47:45
18968,4450,924,cerebral,2008-01-27 06:51:06
18969,4450,924,COMPUTER PARANOIA,2008-01-27 06:48:44
18970,4450,924,future,2008-01-27 06:49:35
18971,4450,924,imdb top 250,2008-01-27 06:48:23
18972,4450,924,space,2008-01-27 06:51:04
18973,4450,924,space travel,2006-01-30 00:36:28
18974,4450,924,surreal,2008-01-27 06:49:03
18975,4450,928,Hitchcock,2006-01-28 21:14:02
18976,4450,930,Hitchcock,2006-01-28 21:13:57
18977,4450,933,Hitchcock,2006-01-28 21:18:59
18978,4450,953,Christmas,2006-04-28 04:47:42
18979,4450,953,heartwarming,2006-04-28 04:47:42
18980,4450,965,Hitchcock,2006-01-28 21:13:44
18981,4450,968,zombies,2006-01-30 00:39:48
18982,4450,973,class issues,2014-06-14 05:11:16
18983,4450,973,journalism,2014-06-14 05:08:42
18984,4450,1003,ethical,2012-05-17 20:26:40
18985,4450,1007,don knotts,2006-01-31 21:33:50
18986,4450,1013,twins separated at birth,2006-01-30 00:37:25
18987,4450,1017,deserted island,2006-11-25 23:42:55
18988,4450,1017,stranded,2006-11-25 23:42:55
18989,4450,1018,Family,2006-01-30 00:38:05
18990,4450,1021,baseball,2006-03-15 03:54:14
18991,4450,1032,lewis carroll,2006-01-28 21:19:18
18992,4450,1035,family,2006-01-30 00:37:43
18993,4450,1073,surreal,2006-01-31 21:35:18
18994,4450,1077,cryogenics,2015-01-03 21:06:49
18995,4450,1077,Diane Keaton,2015-01-03 21:06:52
18996,4450,1077,dystopia,2015-01-03 21:07:04
18997,4450,1077,futuristic,2015-01-03 21:07:08
18998,4450,1077,time travel,2015-01-03 21:06:38
18999,4450,1077,Woody Allen,2015-01-03 21:06:42
19000,4450,1080,montyPython,2006-01-31 21:34:11
19001,4450,1086,Hitchcock,2006-01-28 21:13:28
19002,4450,1089,Quentin Tarantino,2007-03-09 05:43:59
19003,4450,1089,violence,2007-03-09 05:43:45
19004,4450,1097,alien,2006-02-04 17:57:18
19005,4450,1099,Christmas,2006-01-28 21:12:56
19006,4450,1127,Underwater,2006-02-04 17:56:51
19007,4450,1129,chaos,2006-02-16 05:10:55
19008,4450,1129,future,2006-02-16 05:10:55
19009,4450,1129,prison,2006-02-16 05:10:54
19010,4450,1130,werewolf,2006-02-04 17:58:47
19011,4450,1136,MontyPython,2006-01-22 00:19:35
19012,4450,1193,insane asylum,2006-01-31 21:34:41
19013,4450,1198,ark of the covenant,2006-02-04 17:59:24
19014,4450,1198,biblical,2006-02-04 17:59:24
19015,4450,1201,American Civil War,2009-08-03 21:13:03
19016,4450,1201,Civil War,2009-08-03 21:13:26
19017,4450,1201,complex characters,2009-08-03 21:12:52
19018,4450,1201,imdb top 250,2009-08-03 21:13:30
19019,4450,1201,quirky,2009-08-03 21:13:17
19020,4450,1201,showdown,2009-08-03 21:12:16
19021,4450,1201,spaghetti western,2006-01-22 00:18:41
19022,4450,1203,all-male cast,2014-07-13 17:24:23
19023,4450,1203,based on a play,2014-07-13 17:21:39
19024,4450,1203,class issues,2014-07-13 17:22:56
19025,4450,1203,classic,2014-07-13 17:21:47
19026,4450,1203,confrontational,2014-07-13 17:22:30
19027,4450,1203,court,2014-07-13 17:20:30
19028,4450,1203,courtroom,2014-07-13 17:20:24
19029,4450,1203,courtroom drama,2014-07-13 17:20:21
19030,4450,1203,crime,2014-07-13 17:22:38
19031,4450,1203,dialogue driven,2014-07-13 17:20:34
19032,4450,1203,dramatic,2014-07-13 17:22:52
19033,4450,1203,ensemble cast,2014-07-13 17:21:07
19034,4450,1203,ethnic conflict,2014-07-13 17:20:55
19035,4450,1203,good dialogue,2014-07-13 17:21:12
19036,4450,1203,great screenplay,2014-07-13 17:22:13
19037,4450,1203,group psychology,2014-07-13 17:21:21
19038,4450,1203,Henry Fonda,2014-07-13 17:23:58
19039,4450,1203,imdb top 250,2014-07-13 17:21:57
19040,4450,1203,justice,2014-07-13 17:22:07
19041,4450,1203,knives,2014-07-13 17:25:42
19042,4450,1203,law,2014-07-13 17:22:17
19043,4450,1203,low budget,2014-07-13 17:21:51
19044,4450,1203,masterpiece,2014-07-13 17:21:26
19045,4450,1203,minimalist,2014-07-13 17:20:44
19046,4450,1203,murder,2014-07-13 17:24:08
19047,4450,1203,one against all,2014-07-13 17:25:28
19048,4450,1203,one room,2014-07-13 17:25:14
19049,4450,1203,PEER PRESSURE,2014-07-13 17:21:18
19050,4450,1203,preachy dialogue,2014-07-13 17:24:36
19051,4450,1203,predictable,2014-07-13 17:24:27
19052,4450,1203,prejudice,2014-07-13 17:21:30
19053,4450,1203,racism,2014-07-13 17:22:46
19054,4450,1203,rationality,2014-07-13 17:22:22
19055,4450,1203,social commentary,2014-07-13 17:20:37
19056,4450,1203,social psychology,2014-07-13 17:23:18
19057,4450,1203,USA,2014-07-13 17:25:18
19058,4450,1206,Kubrick,2006-01-31 21:33:56
19059,4450,1207,classic,2006-01-22 00:21:08
19060,4450,1207,courtroom drama,2009-07-28 05:13:05
19061,4450,1207,lawyer,2008-08-11 05:51:24
19062,4450,1207,race issues,2006-04-28 04:48:17
19063,4450,1207,racism,2008-11-22 06:12:26
19064,4450,1207,SINGLE PARENTS,2008-11-22 06:12:46
19065,4450,1207,small town,2009-07-28 05:13:11
19066,4450,1207,Southern theme,2009-07-28 05:13:13
19067,4450,1207,trial,2009-07-28 05:13:15
19068,4450,1208,Vietnam war,2006-01-31 21:33:37
19069,4450,1214,alien,2006-01-31 21:33:17
19070,4450,1214,space,2006-01-31 21:33:20
19071,4450,1219,Hitchcock,2006-01-28 21:13:31
19072,4450,1225,classical music,2006-02-04 17:57:40
19073,4450,1225,true story,2006-02-04 17:57:40
19074,4450,1240,future,2006-02-16 05:12:06
19075,4450,1240,time travel,2006-02-16 05:12:06
19076,4450,1253,aliens,2006-01-28 21:18:38
19077,4450,1257,goofy,2009-07-28 05:32:35
19078,4450,1257,high school,2009-07-28 05:32:29
19079,4450,1257,quirky,2009-07-28 05:32:45
19080,4450,1257,silly,2009-07-28 05:32:56
19081,4450,1257,skiing,2009-07-28 05:33:08
19082,4450,1257,teen,2006-01-22 00:17:40
19083,4450,1257,upbeat,2009-07-28 05:32:51
19084,4450,1258,haunted house,2006-02-04 17:59:47
19085,4450,1258,insane,2006-02-04 17:59:47
19086,4450,1269,dark comedy,2012-05-17 18:55:37
19087,4450,1269,insanity,2012-05-17 18:55:40
19088,4450,1270,1950s,2012-06-29 03:25:42
19089,4450,1270,1980s,2012-06-29 03:25:19
19090,4450,1270,adventure,2012-06-29 03:24:01
19091,4450,1270,alternate reality,2012-06-29 03:22:13
19092,4450,1270,DeLorean,2012-06-29 03:26:28
19093,4450,1270,fanciful,2012-06-29 03:23:14
19094,4450,1270,fun movie,2012-06-29 03:25:15
19095,4450,1270,future,2012-06-29 03:24:35
19096,4450,1270,high school,2012-06-29 03:23:50
19097,4450,1270,Highly quotable,2012-06-29 03:22:47
19098,4450,1270,incestual content,2012-06-29 03:24:12
19099,4450,1270,logic complexity,2012-06-29 03:26:36
19100,4450,1270,nostalgic,2012-06-29 03:26:01
19101,4450,1270,quirky,2012-06-29 03:24:06
19102,4450,1270,RACE AGAINST TIME,2012-06-29 03:23:11
19103,4450,1270,rock and roll,2012-06-29 03:22:28
19104,4450,1270,silly but good,2012-06-29 03:25:28
19105,4450,1270,teen,2012-06-29 03:22:43
19106,4450,1270,time machine,2012-06-29 03:26:08
19107,4450,1270,Time Paradox,2012-06-29 03:23:56
19108,4450,1270,time travel,2012-06-29 03:22:17
19109,4450,1270,To Be Continued,2012-06-29 03:24:25
19110,4450,1270,whimsical,2012-06-29 03:24:42
19111,4450,1278,farce,2006-01-31 21:31:30
19112,4450,1293,biographical,2009-01-30 06:12:56
19113,4450,1293,India,2009-01-30 06:12:54
19114,4450,1293,Oscar (Best Picture),2009-01-30 06:13:01
19115,4450,1296,adapted from:book,2014-12-29 17:05:25
19116,4450,1296,beautiful scenery,2014-12-29 17:04:56
19117,4450,1296,british accents,2014-12-29 17:06:50
19118,4450,1296,chick flick,2014-12-29 17:05:34
19119,4450,1296,E. M. Forster,2014-12-29 17:05:03
19120,4450,1296,England,2014-12-29 17:06:50
19121,4450,1296,gentle,2014-12-29 17:04:53
19122,4450,1296,Italy,2014-12-29 17:05:44
19123,4450,1296,period piece,2014-12-29 17:05:17
19124,4450,1296,pretentious,2014-12-29 17:06:50
19125,4450,1296,scenic,2014-12-29 17:05:30
19126,4450,1302,baseball,2014-07-07 04:11:10
19127,4450,1302,childhood classics,2014-07-07 04:11:15
19128,4450,1302,fantasy,2014-07-07 04:11:06
19129,4450,1302,father-son relationship,2014-07-07 04:11:20
19130,4450,1302,if you build it they will come,2014-07-07 04:12:16
19131,4450,1302,James Earl Jones,2014-07-07 04:12:10
19132,4450,1302,sport:baseball,2014-07-07 04:11:24
19133,4450,1302,sports,2014-07-07 04:11:36
19134,4450,1302,villain nonexistent or not needed for good story,2014-07-07 04:11:55
19135,4450,1321,bizarre,2014-05-30 05:02:35
19136,4450,1321,dark comedy,2014-05-30 05:02:28
19137,4450,1321,Funny,2014-05-30 05:02:55
19138,4450,1321,horror comedy,2014-05-30 05:02:43
19139,4450,1321,scary,2014-05-30 05:02:49
19140,4450,1321,tense,2008-02-12 02:58:48
19141,4450,1321,werewolf,2008-02-12 02:58:27
19142,4450,1321,werewolves,2006-04-28 04:46:59
19143,4450,1321,zombies,2006-01-22 00:17:02
19144,4450,1327,haunted house,2006-01-31 21:29:19
19145,4450,1333,AFI 100 (Thrills),2012-07-07 21:32:18
19146,4450,1333,animal horror,2006-04-28 04:46:12
19147,4450,1333,animals,2012-07-07 21:31:29
19148,4450,1333,birds,2006-04-28 04:46:11
19149,4450,1333,environmental,2012-07-07 21:31:22
19150,4450,1333,Hitchcock,2006-01-22 00:17:45
19151,4450,1333,mother-son relationship,2012-07-07 21:31:12
19152,4450,1333,seen more than once,2012-07-07 21:31:49
19153,4450,1333,sexual inuendo,2012-07-07 21:32:28
19154,4450,1333,simple,2012-07-07 21:31:35
19155,4450,1333,terrifying,2012-07-07 21:31:38
19156,4450,1341,psychological horror,2012-05-17 21:06:14
19157,4450,1344,AFI 100 (Thrills),2014-10-16 03:04:44
19158,4450,1344,better than the remake,2014-10-16 03:05:09
19159,4450,1344,filmed in savannah,2014-10-16 03:04:26
19160,4450,1344,Gregory Peck,2014-10-16 03:04:01
19161,4450,1344,lawyer,2014-10-16 03:03:56
19162,4450,1344,lawyers,2014-10-16 03:03:52
19163,4450,1344,old,2014-10-16 03:04:55
19164,4450,1344,revenge,2014-10-16 03:03:48
19165,4450,1344,Robert Mitchum,2014-10-16 03:04:37
19166,4450,1344,suspense,2014-10-16 03:04:20
19167,4450,1344,suspenseful,2014-10-16 03:04:13
19168,4450,1344,tense,2014-10-16 03:04:16
19169,4450,1345,possession,2006-01-31 21:36:00
19170,4450,1345,Stephen King,2006-01-31 21:36:00
19171,4450,1348,classic,2009-06-15 19:17:59
19172,4450,1348,Film Theory & Criticism,2009-06-15 19:17:53
19173,4450,1348,german expressionism,2009-06-15 19:17:38
19174,4450,1348,imdb top 250,2009-06-15 19:17:49
19175,4450,1348,old classic,2009-06-15 19:17:28
19176,4450,1348,vampires,2009-06-15 19:17:23
19177,4450,1350,antichrist,2009-08-03 21:44:21
19178,4450,1350,apocalypse,2009-08-03 21:44:50
19179,4450,1350,based on a book,2009-08-03 21:44:43
19180,4450,1350,Biblical,2006-01-22 00:19:48
19181,4450,1350,demons,2009-08-03 21:44:17
19182,4450,1350,devil,2009-08-03 21:44:26
19183,4450,1350,Devil Child,2009-08-03 21:45:06
19184,4450,1357,adapted from:true story,2014-06-20 03:36:01
19185,4450,1357,Australia,2014-06-20 03:32:09
19186,4450,1357,biography,2014-06-20 03:33:49
19187,4450,1357,biopic,2014-06-20 03:33:08
19188,4450,1357,classical music,2014-06-20 03:32:13
19189,4450,1357,father son relationship,2014-06-20 03:33:25
19190,4450,1357,insanity,2014-06-20 03:32:53
19191,4450,1357,Jews,2014-06-20 03:33:02
